#id	rank	argument	turkID
arg231487	0.21277	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	AYGBPO1ZQNPUV
arg229388	0.25000	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	A19826YJ07NOJT
arg250867	0.25000	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A19826YJ07NOJT
arg250846	0.25000	Atheism; I need at least some evidence before I can believe in magic.	A19826YJ07NOJT
arg231497	0.25000	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A19826YJ07NOJT
arg613494	0.35088	No one has ever waged a war in the name of atheism.	A2WS2N6YRHWUO7
arg229484	0.64912	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A2WS2N6YRHWUO7
arg229241	0.35088	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	ANXDEW8917E7X
arg231485	0.64912	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	ANXDEW8917E7X
arg270902	0.35088	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	A223BBAD3U6QFR
arg254062	0.64912	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A223BBAD3U6QFR
arg254062	0.35088	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	AJN1AR2TUF95R
arg231491	0.64912	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	AJN1AR2TUF95R
arg488146	0.35088	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	A3MB1N5WBTMNT2
arg250867	0.64912	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A3MB1N5WBTMNT2
arg246334	0.22586	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A1CF6U3GF7DZEJ
arg575745	0.22586	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	A1CF6U3GF7DZEJ
arg229265	0.22586	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	A1CF6U3GF7DZEJ
arg231485	0.22586	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	A1CF6U3GF7DZEJ
arg254062	0.03388	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A1CF6U3GF7DZEJ
arg250846	0.06268	Atheism; I need at least some evidence before I can believe in magic.	A1CF6U3GF7DZEJ
arg328210	0.35088	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	A2D3TXA2QAVPXW
arg244514	0.64912	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A2D3TXA2QAVPXW
arg229484	0.11696	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	AP3H8YV4CZHRP
arg250846	0.21637	Atheism; I need at least some evidence before I can believe in magic.	AP3H8YV4CZHRP
arg229388	0.11696	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	AP3H8YV4CZHRP
arg237637	0.21637	god aint flipppin real, so get over it u dumb belivers of god	AP3H8YV4CZHRP
arg229398	0.11696	Notmymuse, <br/> Give me one logical reason to believe Christianity. Just one. <br/> I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. <br/> Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). <br/> Once you have done this, disprove ALL logical arguments against Christianity. <br/> Once you have done this, disprove all other religions. <br/> - <br/> Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.	AP3H8YV4CZHRP
arg230146	0.21637	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	AP3H8YV4CZHRP
arg229265	0.35088	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	AHXDKQOG8YHLP
arg230146	0.64912	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	AHXDKQOG8YHLP
arg246334	0.35088	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A354QMVOXVCIS2
arg231487	0.64912	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A354QMVOXVCIS2
arg240623	0.50000	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A36ZLJPURT0ILP
arg229241	0.50000	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	A36ZLJPURT0ILP
arg253486	0.35088	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A23G4CXXB457W4
arg231487	0.64912	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A23G4CXXB457W4
arg230365	0.21277	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	A3HOG6U41UX9KI
arg240625	0.57447	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	A3HOG6U41UX9KI
arg231491	0.21277	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A3HOG6U41UX9KI
arg488146	0.11696	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	AAJG1LDQC2PQ7
arg575745	0.21637	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	AAJG1LDQC2PQ7
arg231487	0.11696	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	AAJG1LDQC2PQ7
arg230365	0.21637	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	AAJG1LDQC2PQ7
arg254062	0.11696	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	AAJG1LDQC2PQ7
arg230146	0.21637	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	AAJG1LDQC2PQ7
arg240623	0.35088	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A2EDER9628S0A
arg231497	0.64912	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A2EDER9628S0A
arg229241	0.35088	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	A35VKB01EMFKRH
arg244579	0.64912	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A35VKB01EMFKRH
arg240623	0.04376	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A270VUHJP8068S
arg229697	0.08096	Why do you think we can't stand that question? <br/> ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	A270VUHJP8068S
arg231491	0.04376	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A270VUHJP8068S
arg253486	0.42581	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A270VUHJP8068S
arg231497	0.40570	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A270VUHJP8068S
arg231494	0.35088	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A3B6V08BQL06M0
arg244514	0.64912	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A3B6V08BQL06M0
arg246334	0.04570	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A17ELSQUMU0QT6
arg231620	0.08454	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	A17ELSQUMU0QT6
arg229484	0.04570	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A17ELSQUMU0QT6
arg231497	0.08454	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A17ELSQUMU0QT6
arg250867	0.30464	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A17ELSQUMU0QT6
arg229697	0.30464	Why do you think we can't stand that question? <br/> ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	A17ELSQUMU0QT6
arg253486	0.04570	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A17ELSQUMU0QT6
arg231485	0.08454	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	A17ELSQUMU0QT6
arg240623	0.35088	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A3S7M8QGT5E4CM
arg230365	0.64912	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	A3S7M8QGT5E4CM
arg488146	0.35088	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	A3DS4BF49Q8HD8
arg237637	0.64912	god aint flipppin real, so get over it u dumb belivers of god	A3DS4BF49Q8HD8
arg229241	0.35088	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	A2LDMCPXU271H4
arg230146	0.64912	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	A2LDMCPXU271H4
arg254062	0.35088	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A1WRFJNNLS82EM
arg439197	0.64912	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	A1WRFJNNLS82EM
arg246334	0.02679	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	A3TKD7EJ6BM0M5
arg488146	0.06094	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	A3TKD7EJ6BM0M5
arg230146	0.03817	Eh, Atheism is a pretty cool guy. Makes my logic work and doesn't afraid of anything.	A3TKD7EJ6BM0M5
arg253486	0.02679	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A3TKD7EJ6BM0M5
arg229388	0.07252	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	A3TKD7EJ6BM0M5
arg230365	0.04220	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	A3TKD7EJ6BM0M5
arg229484	0.06540	Even if there was a valid proof for the existence of god, there would be no valid proof that that god is Christian or not.	A3TKD7EJ6BM0M5
arg240623	0.05458	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	A3TKD7EJ6BM0M5
arg229265	0.04220	Christianity is perhaps the most vile ideal to poison the minds of men. It's uses, motives, and fictional stories are quite plainly immoral. <br/> (http://aynrandlexicon.com/lexicon/religion.html) <br/> (http://www.infidels.org/library/modern/richard_carrier/whynotchristian.html) <br/> (http://www.goodreads.com/author/quotes/ 3956.Christopher_Hitchens)	A3TKD7EJ6BM0M5
arg231491	0.04220	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A3TKD7EJ6BM0M5
arg231620	0.04472	For reasons that should be totally obvious, and which I would assume have been thoroughly fleshed out by others involved.	A3TKD7EJ6BM0M5
arg231494	0.04999	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A3TKD7EJ6BM0M5
arg250867	0.02679	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A3TKD7EJ6BM0M5
arg240625	0.04956	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	A3TKD7EJ6BM0M5
arg250846	0.17858	Atheism; I need at least some evidence before I can believe in magic.	A3TKD7EJ6BM0M5
arg488149	0.17858	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A3TKD7EJ6BM0M5
arg575745	0.06179	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	AX5M4YUI12MJU
arg240625	0.11432	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	AX5M4YUI12MJU
arg229398	0.41194	Notmymuse, <br/> Give me one logical reason to believe Christianity. Just one. <br/> I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. <br/> Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). <br/> Once you have done this, disprove ALL logical arguments against Christianity. <br/> Once you have done this, disprove all other religions. <br/> - <br/> Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.	AX5M4YUI12MJU
arg229388	0.41194	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	AX5M4YUI12MJU
arg230365	0.09615	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	A2H74STYH3PLT1
arg229697	0.17788	Why do you think we can't stand that question? <br/> ALso you forgot all the other choices. Hinduism, Buddhism, Islam, Shinto, Judaism one and on	A2H74STYH3PLT1
arg270902	0.09615	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	A2H74STYH3PLT1
arg237637	0.17788	god aint flipppin real, so get over it u dumb belivers of god	A2H74STYH3PLT1
arg244579	0.09615	Neither. Agnostic is the true answer. People can believe there is a God or they can believe there isn't- but they can never know. I personally believe there isn't a God but I can never prove this definitely.	A2H74STYH3PLT1
arg231485	0.25962	ever since recorded history weve believed in sky spirits for which no evidence exists at all.	A2H74STYH3PLT1
arg229388	0.09615	I find most religions absolutely ridiculous and illogical, the only people who follow them are those who were brainwashed in childhood and really have no individual thought process. Most of the followers at least. Then there are theists who will twist ANY logic to fit their views. They're intelligent ones that you have to watch out for ;) <br/> I'm not an atheist by any means, but I'd rather call myself an atheist than a Christian. <br/> It allows for more logic in my mind.	A2H74STYH3PLT1
arg231497	0.50000	INTELLIGENT DESIGN THEORY IS MERELY CHRISTIANITY MASQUERADING AS SCIENCE, BUT THERE IS NO REAL SCIENCE BEHIND INTELLIGENT DESIGN.	A2SYGP6A5GN4S3
arg231491	0.50000	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A2SYGP6A5GN4S3
arg230365	0.11696	I'd like to point out how few disputs there are on the Christian side, that's cuz free minded people dont need to convince other's. We know that there isn't a god, and that its up to us to make our lives.	ATLBTNXBXSXFC
arg488146	0.21637	Christianity: belief in rape, genocide, hell fire, unscientific claims, superstition, eternal torture, pedophilia, incest, matricide, infanticide, bestiality, talking donkeys, talking snakes, etc <br/> Atheism: the rejection of these claims based on logic, observation, and common sense	ATLBTNXBXSXFC
arg328210	0.11696	I'm Christian and very religious, but if the description of this argument is the qualifying factor, I'm going with Atheism. God isn't Christian.	ATLBTNXBXSXFC
arg231491	0.21637	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	ATLBTNXBXSXFC
arg575745	0.11696	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	ATLBTNXBXSXFC
arg488148	0.21637	Did i also mention that christianity condones slavery? If jot I'm sorry	ATLBTNXBXSXFC
arg270902	0.17544	Religion in the past has caused many wars. It encourages racism , sexism and homophobia. It is something that gives us prejudice. It makes us hate one another. the time has come to put a stop to it.	A3B7V11T4M2SYI
arg488148	0.32456	Did i also mention that christianity condones slavery? If jot I'm sorry	A3B7V11T4M2SYI
arg254062	0.17544	The greatest reason to find any given deity unreasonable is that you can replace it with one who has lied to humanity about literally everything it says, and we wouldn't be the wiser. <br/> What makes it even weaker is that you can also replace it with a series of lies of humans or hallucinations. <br/> There is no a single prophecy in the Bible, and certainly none that have come true.	A3B7V11T4M2SYI
arg244514	0.32456	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A3B7V11T4M2SYI
arg439197	0.35088	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	A9OSOC53QERJ1
arg244514	0.64912	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A9OSOC53QERJ1
arg246334	0.35088	As humans, we cannot know exactly if there is a higher force or not. Christianity however is not it. Firstly because it is not one belief that every Christian shares, it lacks solidarity. I compare it to a road with all different kinds of sideways. Ask a question about religion, and lots of people will find one of those sideways to adjust their religion to their personal beliefs. <br/> With Atheïsm, the concept is pretty clear. It is more scientific, and I like that.	ADAQORMVK43CS
arg253486	0.64912	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	ADAQORMVK43CS
arg240623	0.11696	there is no god. Science has proven it. It was just an excuse made up so people from simplier times didnt have to think to hard on those big questions.	AIC8CB12DQC0K
arg613494	0.21637	No one has ever waged a war in the name of atheism.	AIC8CB12DQC0K
arg575745	0.11696	No one ever said science is PERFECT. That's the difference between Religion and Science, Science admits it doesn't have all the answers while Religion is SO dogmatic enough to not even recognise FACTS. And even just what TRUTH really stands for.	AIC8CB12DQC0K
arg229241	0.21637	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	AIC8CB12DQC0K
arg231487	0.11696	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	AIC8CB12DQC0K
arg488148	0.21637	Did i also mention that christianity condones slavery? If jot I'm sorry	AIC8CB12DQC0K
arg253486	0.17544	This debate presents a false dichotomy in which the only options are christian or atheism. Shouldn't it be "theism or atheism or other"?	A1KX40I6QQ99WI
arg613494	0.32456	No one has ever waged a war in the name of atheism.	A1KX40I6QQ99WI
arg439197	0.17544	I'm sad to see the way this turned out. With not so little respect and so much spamming. I choose atheism over a Christianity because their is not enough evidence to soothe my curiosity. Christianity raises too many questions that it never answers.	A1KX40I6QQ99WI
arg250867	0.32456	If god loves everyone then y does he hate gays and the bible is just a book, have you ever wondered that the one cardinal who translated it changed some things to make "god" look good	A1KX40I6QQ99WI
arg229241	0.05254	Christianity conflicts with historical, archaeological, astronomical, biological, and many other forms of evidence. It denies rational & impartial common sense. Its teachings, written by an all powerful, all knowing, creator of the universe, are filled with contradictions. The arguments for Christianity just don't hold ground (bar one or two, and those are close). Atheism is not perfect, but it is the more logical position of the two.	A1VGZ2K3HF66TE
arg240625	0.09720	christians are also fun to lawl at because they waste half of their sunday going to church. What a waste!!!! HAHAHA	A1VGZ2K3HF66TE
arg488149	0.35026	I am an atheist because i believe that we all have one life that we should enjoy and preserve for all future generations	A1VGZ2K3HF66TE
arg229398	0.35026	Notmymuse, <br/> Give me one logical reason to believe Christianity. Just one. <br/> I have yet to see one gad damn shred of evidence for Christianity. I have also seen mountains of evidence to the contrary. <br/> Once you have discredited ALL evidence against Christianity, create an argument for Christianity with empirical fact (or a damn solid priori argument). <br/> Once you have done this, disprove ALL logical arguments against Christianity. <br/> Once you have done this, disprove all other religions. <br/> - <br/> Until such a time that you have done ALL of these things, it is illogical to believe in this bible bullshit.	A1VGZ2K3HF66TE
arg231487	0.05254	this is my big problem with christianity: why is it about belief. there have been horrible people who are believers. what about wonderful people who do great things for the world and are atheists. is it fair to punish them for not knowing what the nature od reality is??? I AM an atheist and im a good person. the idea that a mere belief difference can seal ones fate is beyond preposterous, its madness!!	A1VGZ2K3HF66TE
arg244514	0.09720	It is ignorant and idiotic to think that god exist. Any other argument is completely invalid.	A1VGZ2K3HF66TE
arg250846	0.50000	Atheism; I need at least some evidence before I can believe in magic.	A2580OET0BL6O6
arg231491	0.50000	religious people are always using the same argument: you cant prove he doesn't exist!!!!you CANNOT disprove a negative. meaning, you cant prove something is not there,which already is not there.	A2580OET0BL6O6
arg231494	0.17544	we have scientific evidence that the flood of noah could not have happened. THINK ABOUT THIS : IF THE FLOOD OF NOAH HAPPENED, WE SHOULD EXPECT TO FIND THE REMAINS OF LONG DEAD ANIMALS AND PEOPLE ALL OVER THE WORLD, BUT WE DO NOT FIND THIS AT ALL. DINOSAUR BONES ARE FOUND IN SEVERAL DIFFERENT LAYERS OF ROCK STRATA, AT DIFFERENT DEPTHS. IF THE FLOOD HAD HAPPENED, WE SHOULD EXPECT TO FIND DINOSAURS AND ALL OTHERE REMAINS IN THE SAME LAYER OF ROCK BUT WE DONT.	A3CPPBPJ602FG1
